# ADC channel: 0  gain: 100x  conv_time_us: 2602.8645  fs_Hz: 384.1921
# background_V  signal_V
-4.25994443e-03 4.99010277e+00
-4.26590489e-03 4.99000263e+00
-4.26113652e-03 4.98992538e+00
-4.24921559e-03 4.98986197e+00
-4.25756024e-03 4.99006939e+00
-4.25875233e-03 4.98996925e+00
-4.25279187e-03 4.99015999e+00
-4.25279187e-03 4.99002790e+00
-4.25040768e-03 4.98997068e+00
-4.26232861e-03 4.98994303e+00
-4.25994443e-03 4.98999929e+00
-4.25875233e-03 4.99003744e+00
-4.26590489e-03 4.98997164e+00
-4.26709699e-03 4.98998260e+00
-4.25875233e-03 4.99000406e+00
-4.25517606e-03 4.99004221e+00
-4.27186536e-03 4.98995256e+00
-4.24563931e-03 4.98990488e+00
-4.24563931e-03 4.99002171e+00
-4.24563931e-03 4.98992634e+00
-4.25040768e-03 4.98996830e+00
-4.25279187e-03 4.98996592e+00
-4.25994443e-03 4.99000502e+00
-4.25994443e-03 4.99001598e+00
-4.25159978e-03 4.99003124e+00
-4.25994443e-03 4.99000502e+00
-4.26232861e-03 4.98998499e+00
-4.25756024e-03 4.99001360e+00
-4.24206303e-03 4.99005032e+00
-4.24921559e-03 4.98990393e+00
-4.25517606e-03 4.99000168e+00
-4.25279187e-03 4.98998260e+00
-4.23848676e-03 4.98998737e+00
-4.27782582e-03 4.99004459e+00
-4.23967885e-03 4.99008131e+00
-4.24921559e-03 4.98993492e+00
-4.25040768e-03 4.99001122e+00
-4.25636815e-03 4.99006701e+00
-4.24683141e-03 4.99000502e+00
-4.23848676e-03 4.99002790e+00
-4.26232861e-03 4.98990393e+00
-4.25636815e-03 4.99009228e+00
-4.25159978e-03 4.99008036e+00
-4.25040768e-03 4.99011469e+00
-4.25756024e-03 4.99005413e+00
-4.23491048e-03 4.98994303e+00
-4.25159978e-03 4.98990631e+00
-4.24802350e-03 4.99001122e+00
-4.25994443e-03 4.98995256e+00
-4.23729466e-03 4.98991346e+00
-4.23848676e-03 4.99000025e+00
-4.26232861e-03 4.99003601e+00
-4.26590489e-03 4.99013138e+00
-4.25636815e-03 4.99003029e+00
-4.27544164e-03 4.99010038e+00
-4.28140210e-03 4.99008274e+00
-4.24921559e-03 4.99001932e+00
-4.24444722e-03 4.98984432e+00
-4.24563931e-03 4.99009800e+00
-4.26352071e-03 4.99003839e+00
-4.24683141e-03 4.98999691e+00
-4.23491048e-03 4.99017096e+00
-4.23729466e-03 4.99004555e+00
-4.24206303e-03 4.98994923e+00
-4.25636815e-03 4.99005890e+00
-4.25756024e-03 4.98990393e+00
-4.26471280e-03 4.99005508e+00
-4.25159978e-03 4.99009085e+00
-4.24802350e-03 4.99001932e+00
-4.24921559e-03 4.98996353e+00
-4.25517606e-03 4.98992300e+00
-4.28021001e-03 4.98989916e+00
-4.24683141e-03 4.99009943e+00
-4.25159978e-03 4.98993015e+00
-4.23729466e-03 4.99003983e+00
-4.26352071e-03 4.99008846e+00
-4.25159978e-03 4.98988008e+00
-4.23729466e-03 4.99003124e+00
-4.25517606e-03 4.99008274e+00
-4.26232861e-03 4.99005413e+00
-4.25159978e-03 4.99011946e+00
-4.26828908e-03 4.98991442e+00
-4.26352071e-03 4.99003363e+00
-4.22298955e-03 4.99001598e+00
-4.24325513e-03 4.98997164e+00
-4.24921559e-03 4.98999548e+00
-4.26590489e-03 4.99011612e+00
-4.26232861e-03 4.99015045e+00
-4.26948117e-03 4.98998260e+00
-4.26709699e-03 4.98999929e+00
-4.23967885e-03 4.98999929e+00
-4.25756024e-03 4.99000406e+00
-4.24563931e-03 4.98998356e+00
-4.25994443e-03 4.98995972e+00
-4.24087094e-03 4.99014711e+00
-4.25636815e-03 4.99005032e+00
-4.25279187e-03 4.99001217e+00
-4.26828908e-03 4.98995018e+00
-4.25517606e-03 4.99005175e+00
-4.24921559e-03 4.99005270e+00
-4.25398396e-03 4.98997068e+00
-4.25756024e-03 4.98989916e+00
-4.26828908e-03 4.98995018e+00
-4.26709699e-03 4.99000502e+00
-4.24802350e-03 4.99012089e+00
-4.25756024e-03 4.99006939e+00
-4.26590489e-03 4.99013615e+00
-4.24921559e-03 4.98997641e+00
-4.27782582e-03 4.98985386e+00
-4.26352071e-03 4.98994064e+00
-4.25994443e-03 4.99000502e+00
-4.26113652e-03 4.99008036e+00
-4.24802350e-03 4.98998594e+00
-4.25756024e-03 4.99005651e+00
-4.25875233e-03 4.98995638e+00
-4.26232861e-03 4.98998976e+00
-4.25398396e-03 4.99003029e+00
-4.23729466e-03 4.98997068e+00
-4.27186536e-03 4.99003506e+00
-4.27186536e-03 4.99002552e+00
-4.24921559e-03 4.99001217e+00
-4.26709699e-03 4.99000168e+00
-4.24087094e-03 4.99006128e+00
-4.25279187e-03 4.99001360e+00
-4.27186536e-03 4.99001217e+00
-4.25159978e-03 4.99000978e+00
-4.24921559e-03 4.98997068e+00
-4.23729466e-03 4.98998833e+00
-4.26352071e-03 4.99000978e+00
-4.26590489e-03 4.99006605e+00
-4.25636815e-03 4.99002647e+00
-4.24444722e-03 4.99017334e+00
-4.27544164e-03 4.99015045e+00
-4.27186536e-03 4.98997307e+00
-4.26232861e-03 4.98998737e+00
-4.24206303e-03 4.99010754e+00
-4.23848676e-03 4.98997879e+00
-4.27067326e-03 4.99006462e+00
-4.26113652e-03 4.98999310e+00
-4.24325513e-03 4.99004316e+00
-4.27067326e-03 4.99011612e+00
-4.27663373e-03 4.98989058e+00
-4.24325513e-03 4.99003363e+00
-4.24683141e-03 4.99000978e+00
-4.25398396e-03 4.99012899e+00
-4.26828908e-03 4.99000263e+00
-4.26232861e-03 4.98999453e+00
-4.26113652e-03 4.99003744e+00
-4.25994443e-03 4.99002647e+00
-4.23371838e-03 4.98997879e+00
-4.25756024e-03 4.99005032e+00
-4.24563931e-03 4.99012804e+00
-4.24921559e-03 4.99013281e+00
-4.24921559e-03 4.98997164e+00
-4.25875233e-03 4.99000645e+00
-4.23371838e-03 4.99007082e+00
-4.27186536e-03 4.99008369e+00
-4.26709699e-03 4.99009800e+00
-4.24683141e-03 4.98995399e+00
-4.26709699e-03 4.98996830e+00
-4.25159978e-03 4.99009085e+00
-4.26232861e-03 4.99008608e+00
-4.27544164e-03 4.99008036e+00
-4.24683141e-03 4.99006128e+00
-4.25636815e-03 4.99006367e+00
-4.26113652e-03 4.99006224e+00
-4.27544164e-03 4.99007416e+00
-4.25994443e-03 4.99009800e+00
-4.25159978e-03 4.99006939e+00
-4.27901791e-03 4.99014807e+00
-4.26709699e-03 4.98997879e+00
-4.26232861e-03 4.98997545e+00
-4.27782582e-03 4.99011135e+00
-4.26590489e-03 4.98996353e+00
-4.24325513e-03 4.99004078e+00
-4.25279187e-03 4.99005651e+00
-4.25875233e-03 4.99004078e+00
-4.26471280e-03 4.99012566e+00
-4.26232861e-03 4.99014473e+00
-4.25636815e-03 4.99007654e+00
-4.25279187e-03 4.99003124e+00
-4.26113652e-03 4.99007320e+00
-4.25398396e-03 4.99003839e+00
-4.26590489e-03 4.99007893e+00
-4.25040768e-03 4.99005032e+00
-4.26471280e-03 4.99008369e+00
-4.26232861e-03 4.99001217e+00
-4.27663373e-03 4.99003124e+00
-4.24802350e-03 4.99000645e+00
-4.28497838e-03 4.99005508e+00
-4.24325513e-03 4.99011612e+00
-4.25159978e-03 4.98992634e+00
-4.26352071e-03 4.99012423e+00
-4.25398396e-03 4.99006939e+00
-4.26948117e-03 4.99003744e+00
-4.24921559e-03 4.99005413e+00
-4.24921559e-03 4.99004078e+00
-4.25636815e-03 4.98997879e+00
-4.24921559e-03 4.99007654e+00
-4.24563931e-03 4.98990393e+00
-4.26828908e-03 4.99005985e+00
-4.25398396e-03 4.98991823e+00
-4.26590489e-03 4.99002314e+00
-4.25040768e-03 4.99009562e+00
-4.26232861e-03 4.99012327e+00
-4.26232861e-03 4.99020672e+00
-4.25636815e-03 4.99003267e+00
-4.25994443e-03 4.99014473e+00
-4.25756024e-03 4.99011469e+00
-4.27186536e-03 4.99010038e+00
-4.25159978e-03 4.99010658e+00
-4.24802350e-03 4.99005032e+00
-4.26828908e-03 4.98990393e+00
-4.25756024e-03 4.99018049e+00
-4.26590489e-03 4.99005175e+00
-4.25398396e-03 4.99007797e+00
-4.25636815e-03 4.99008512e+00
-4.26352071e-03 4.99000645e+00
-4.25636815e-03 4.99006224e+00
-4.27186536e-03 4.99015760e+00
-4.22895001e-03 4.98996449e+00
-4.25875233e-03 4.98990965e+00
-4.25875233e-03 4.98994684e+00
-4.25994443e-03 4.99000502e+00
-4.25279187e-03 4.99000406e+00
-4.25756024e-03 4.99008846e+00
-4.25636815e-03 4.99005270e+00
-4.26709699e-03 4.99012184e+00
-4.26709699e-03 4.99007559e+00
-4.24206303e-03 4.99018526e+00
-4.26113652e-03 4.99008512e+00
-4.25279187e-03 4.99004316e+00
-4.27067326e-03 4.99013281e+00
-4.24802350e-03 4.99003267e+00
-4.24802350e-03 4.99012423e+00
-4.25159978e-03 4.99007797e+00
-4.24325513e-03 4.98999310e+00
-4.25279187e-03 4.99007082e+00
-4.25994443e-03 4.99003363e+00
-4.25279187e-03 4.99015903e+00
-4.25517606e-03 4.99007416e+00
-4.26709699e-03 4.99010277e+00
-4.27544164e-03 4.99013281e+00
-4.26828908e-03 4.99002552e+00
-4.25398396e-03 4.98997641e+00
-4.27186536e-03 4.99016142e+00
-4.25756024e-03 4.98990250e+00
-4.24921559e-03 4.99017668e+00
-4.26948117e-03 4.99003124e+00
-4.26232861e-03 4.99013376e+00
-4.24087094e-03 4.99007177e+00
-4.26352071e-03 4.99011135e+00
-4.25040768e-03 4.99014473e+00
-4.25040768e-03 4.98998499e+00
-4.24444722e-03 4.99013138e+00
-4.24802350e-03 4.98996830e+00
-4.25159978e-03 4.99008036e+00
-4.26471280e-03 4.99003267e+00
-4.26471280e-03 4.99006605e+00
-4.25040768e-03 4.98998356e+00
-4.26590489e-03 4.99019575e+00
-4.24921559e-03 4.99019241e+00
-4.25040768e-03 4.99003983e+00
-4.26828908e-03 4.99024963e+00
-4.27305745e-03 4.99015522e+00
-4.26352071e-03 4.99011707e+00
-4.25636815e-03 4.99010038e+00
-4.26709699e-03 4.99002171e+00
-4.26232861e-03 4.99007797e+00
-4.25398396e-03 4.99011946e+00
-4.25279187e-03 4.99013615e+00
-4.26709699e-03 4.99017191e+00
-4.24206303e-03 4.99010515e+00
-4.25279187e-03 4.99007559e+00
-4.27186536e-03 4.99009562e+00
-4.25398396e-03 4.99020433e+00
-4.24444722e-03 4.99003267e+00
-4.26113652e-03 4.98989296e+00
-4.25994443e-03 4.99022675e+00
-4.26471280e-03 4.99011469e+00
-4.26590489e-03 4.99019957e+00
-4.24683141e-03 4.99016476e+00
-4.27067326e-03 4.99022436e+00
-4.25398396e-03 4.99010277e+00
-4.25159978e-03 4.99014091e+00
-4.27067326e-03 4.99014473e+00
-4.25159978e-03 4.99001122e+00
-4.23967885e-03 4.99001122e+00
-4.24921559e-03 4.99021482e+00
-4.25994443e-03 4.99018764e+00
-4.25159978e-03 4.99010038e+00
-4.26113652e-03 4.99010277e+00
-4.24683141e-03 4.99009562e+00
-4.25159978e-03 4.99003601e+00
-4.26352071e-03 4.99019575e+00
-4.25636815e-03 4.98990154e+00
-4.25040768e-03 4.98999929e+00
-4.25994443e-03 4.99017334e+00
-4.24802350e-03 4.98995638e+00
-4.24444722e-03 4.99000740e+00
-4.26828908e-03 4.99013138e+00
-4.25398396e-03 4.99010992e+00
-4.26471280e-03 4.99009800e+00
-4.24802350e-03 4.99012661e+00
-4.25040768e-03 4.99007893e+00
-4.26352071e-03 4.99020195e+00
-4.24683141e-03 4.99012566e+00
-4.24444722e-03 4.99017429e+00
-4.25040768e-03 4.99018049e+00
-4.24444722e-03 4.99009943e+00
-4.25994443e-03 4.99014473e+00
-4.26948117e-03 4.99026012e+00
-4.26232861e-03 4.99027586e+00
-4.26352071e-03 4.99000168e+00
-4.24683141e-03 4.99007559e+00
-4.26471280e-03 4.99004698e+00
-4.26828908e-03 4.99013853e+00
-4.25517606e-03 4.99028063e+00
-4.26828908e-03 4.99016142e+00
-4.25040768e-03 4.99015903e+00
-4.25875233e-03 4.99005032e+00
-4.25636815e-03 4.99003744e+00
-4.25756024e-03 4.99006128e+00
-4.25040768e-03 4.99013758e+00
-4.25875233e-03 4.99008369e+00
-4.26590489e-03 4.99022579e+00
-4.25994443e-03 4.99000978e+00
-4.24921559e-03 4.99007320e+00
-4.26471280e-03 4.99013519e+00
-4.24683141e-03 4.99026728e+00
-4.25994443e-03 4.99016237e+00
-4.27186536e-03 4.99018621e+00
-4.25636815e-03 4.99012423e+00
-4.24206303e-03 4.99014330e+00
-4.27186536e-03 4.99011612e+00
-4.23729466e-03 4.99030066e+00
-4.24683141e-03 4.99010515e+00
-4.24087094e-03 4.99004793e+00
-4.27067326e-03 4.99018526e+00
-4.25994443e-03 4.99007559e+00
-4.26113652e-03 4.99019003e+00
-4.24802350e-03 4.99013042e+00
-4.26471280e-03 4.99012899e+00
-4.25398396e-03 4.99020529e+00
-4.25517606e-03 4.99021721e+00
-4.25398396e-03 4.99021387e+00
-4.24683141e-03 4.99014330e+00
-4.27305745e-03 4.99032688e+00
-4.27067326e-03 4.99006939e+00
-4.24921559e-03 4.99006224e+00
-4.28140210e-03 4.99015665e+00
-4.27544164e-03 4.99025202e+00
-4.25159978e-03 4.99010181e+00
-4.25636815e-03 4.99015760e+00
-4.27782582e-03 4.99008131e+00
-4.26232861e-03 4.99022675e+00
-4.25756024e-03 4.99014711e+00
-4.26113652e-03 4.99009943e+00
-4.26590489e-03 4.99005985e+00
-4.26113652e-03 4.99007416e+00
-4.26471280e-03 4.99011135e+00
-4.24921559e-03 4.99019718e+00
-4.25159978e-03 4.99006462e+00
-4.24087094e-03 4.99009466e+00
-4.26590489e-03 4.99022198e+00
-4.26232861e-03 4.99014568e+00
-4.25517606e-03 4.99021006e+00
-4.25159978e-03 4.99007177e+00
-4.24921559e-03 4.99007797e+00
-4.26709699e-03 4.99019814e+00
-4.25279187e-03 4.99018145e+00
-4.25398396e-03 4.99010181e+00
-4.25994443e-03 4.99010515e+00
-4.25517606e-03 4.99021482e+00
-4.25636815e-03 4.99012089e+00
-4.24921559e-03 4.99019575e+00
-4.26828908e-03 4.99009562e+00
-4.24921559e-03 4.99014235e+00
-4.25517606e-03 4.99026966e+00
-4.24802350e-03 4.99024820e+00
-4.25159978e-03 4.99014091e+00
-4.24921559e-03 4.99018764e+00
-4.28021001e-03 4.99030781e+00
-4.25994443e-03 4.99018288e+00
-4.25040768e-03 4.99019480e+00
-4.23610257e-03 4.99022913e+00
-4.25398396e-03 4.99019337e+00
-4.27305745e-03 4.99011230e+00
-4.25994443e-03 4.99010754e+00
-4.24683141e-03 4.99005890e+00
-4.25756024e-03 4.99017096e+00
-4.24087094e-03 4.99029255e+00
-4.26709699e-03 4.99007797e+00
-4.25756024e-03 4.99023390e+00
-4.24802350e-03 4.99011946e+00
-4.24921559e-03 4.99022102e+00
-4.26590489e-03 4.99008131e+00
-4.25279187e-03 4.99020052e+00
-4.26471280e-03 4.99021626e+00
-4.25040768e-03 4.99021006e+00
-4.24563931e-03 4.99011850e+00
-4.24325513e-03 4.99012661e+00
-4.27067326e-03 4.99021149e+00
-4.25040768e-03 4.99011374e+00
-4.24563931e-03 4.98997068e+00
-4.25994443e-03 4.99016619e+00
-4.25159978e-03 4.99009562e+00
-4.25636815e-03 4.99012566e+00
-4.25636815e-03 4.99008512e+00
-4.25517606e-03 4.99015427e+00
-4.26232861e-03 4.99019241e+00
-4.25279187e-03 4.99005747e+00
-4.25517606e-03 4.99020195e+00
-4.26113652e-03 4.99024725e+00
-4.27186536e-03 4.99011612e+00
-4.24802350e-03 4.99013853e+00
-4.26113652e-03 4.99021959e+00
-4.25159978e-03 4.99018145e+00
-4.26471280e-03 4.99032450e+00
-4.25636815e-03 4.99001122e+00
-4.24921559e-03 4.99017906e+00
-4.24921559e-03 4.99014711e+00
-4.25279187e-03 4.99022102e+00
-4.26471280e-03 4.99021387e+00
-4.26590489e-03 4.99022102e+00
-4.25279187e-03 4.99017668e+00
-4.25040768e-03 4.99009228e+00
-4.26471280e-03 4.99014950e+00
-4.26232861e-03 4.99022675e+00
-4.26113652e-03 4.99013996e+00
-4.25159978e-03 4.99006367e+00
-4.26113652e-03 4.99013853e+00
-4.26352071e-03 4.99021959e+00
-4.26113652e-03 4.99025297e+00
-4.26590489e-03 4.99013615e+00
-4.25159978e-03 4.99016380e+00
-4.26471280e-03 4.99035311e+00
-4.26709699e-03 4.99015427e+00
-4.26352071e-03 4.99019241e+00
-4.25279187e-03 4.99030685e+00
-4.25279187e-03 4.99009705e+00
-4.24921559e-03 4.99024248e+00
-4.23967885e-03 4.99022818e+00
-4.27067326e-03 4.99025774e+00
-4.24325513e-03 4.99018383e+00
-4.24921559e-03 4.99002075e+00
-4.26828908e-03 4.99007559e+00
-4.25636815e-03 4.99010038e+00
-4.26113652e-03 4.99011850e+00
-4.27663373e-03 4.99020529e+00
-4.25636815e-03 4.99003267e+00
-4.26232861e-03 4.99020433e+00
-4.27782582e-03 4.99004793e+00
-4.25756024e-03 4.99022436e+00
-4.24802350e-03 4.99024963e+00
-4.23848676e-03 4.99008512e+00
-4.25040768e-03 4.99019718e+00
-4.25756024e-03 4.99017429e+00
-4.25636815e-03 4.99016476e+00
-4.25517606e-03 4.99015427e+00
-4.23967885e-03 4.99021721e+00
-4.25517606e-03 4.99015665e+00
-4.25398396e-03 4.98999786e+00
-4.25279187e-03 4.99015665e+00
-4.24444722e-03 4.99011135e+00
-4.25994443e-03 4.99009705e+00
-4.26471280e-03 4.99012089e+00
-4.25040768e-03 4.99012899e+00
-4.25636815e-03 4.99020767e+00
-4.24683141e-03 4.99015760e+00
-4.24921559e-03 4.99021482e+00
-4.25279187e-03 4.99015999e+00
-4.25994443e-03 4.99020910e+00
-4.27067326e-03 4.99023867e+00
-4.26352071e-03 4.99012089e+00
-4.24921559e-03 4.99025202e+00
-4.26471280e-03 4.99021959e+00
-4.24206303e-03 4.99028063e+00
-4.25756024e-03 4.99010897e+00
-4.25756024e-03 4.99025536e+00
-4.24921559e-03 4.99016857e+00
-4.24087094e-03 4.99022436e+00
-4.26948117e-03 4.99019003e+00
-4.26471280e-03 4.99013615e+00
-4.27186536e-03 4.99015427e+00
-4.23967885e-03 4.99012661e+00
-4.25279187e-03 4.99016714e+00
-4.26709699e-03 4.99003983e+00
-4.25279187e-03 4.99019480e+00
-4.23610257e-03 4.99014235e+00
-4.25517606e-03 4.99009228e+00
-4.26948117e-03 4.99010897e+00
-4.26113652e-03 4.99020290e+00
-4.24563931e-03 4.99008989e+00
-4.27186536e-03 4.99015903e+00
-4.25398396e-03 4.99019241e+00
-4.25875233e-03 4.99011612e+00
-4.25756024e-03 4.99012184e+00
-4.25994443e-03 4.99027443e+00
-4.25875233e-03 4.99019575e+00
-4.25636815e-03 4.99015284e+00
-4.25279187e-03 4.99022675e+00
-4.25636815e-03 4.99011230e+00
-4.28497838e-03 4.99028873e+00
-4.25517606e-03 4.99019814e+00
-4.25756024e-03 4.99031401e+00
-4.25994443e-03 4.99020290e+00
-4.26828908e-03 4.99016237e+00
-4.26590489e-03 4.99029589e+00
-4.24683141e-03 4.99018621e+00
-4.26113652e-03 4.99021959e+00
-4.25040768e-03 4.99009323e+00
-4.26113652e-03 4.99018145e+00
-4.25994443e-03 4.99026966e+00
-4.24921559e-03 4.99024963e+00
-4.27424954e-03 4.99020433e+00
-4.25279187e-03 4.99012184e+00
-4.25517606e-03 4.99026632e+00
-4.25994443e-03 4.99020052e+00
-4.27186536e-03 4.99014473e+00
-4.23491048e-03 4.99013615e+00
-4.25517606e-03 4.99025774e+00
-4.24683141e-03 4.99024487e+00
-4.25279187e-03 4.99006224e+00
-4.26232861e-03 4.99026728e+00
-4.26232861e-03 4.99015045e+00
-4.26828908e-03 4.99018049e+00
-4.25756024e-03 4.99009562e+00
-4.25875233e-03 4.99014235e+00
-4.26113652e-03 4.99017906e+00
-4.24444722e-03 4.99022675e+00
-4.27067326e-03 4.99000406e+00
-4.25875233e-03 4.99013138e+00
-4.24921559e-03 4.98997641e+00
-4.23729466e-03 4.99020433e+00
-4.25994443e-03 4.99017572e+00
-4.24325513e-03 4.99017811e+00
-4.25040768e-03 4.99007416e+00
-4.23491048e-03 4.99022818e+00
-4.26828908e-03 4.99015188e+00
-4.26948117e-03 4.99018621e+00
-4.26113652e-03 4.99018383e+00
-4.26352071e-03 4.99019575e+00
-4.24325513e-03 4.99008751e+00
-4.24563931e-03 4.99017811e+00
-4.25636815e-03 4.99013376e+00
-4.25040768e-03 4.99025297e+00
-4.26828908e-03 4.99026012e+00
-4.25040768e-03 4.99010181e+00
-4.23371838e-03 4.99017191e+00
-4.25636815e-03 4.99021482e+00
-4.25279187e-03 4.99019575e+00
-4.24683141e-03 4.99026155e+00
-4.24921559e-03 4.99026251e+00
-4.27305745e-03 4.99015284e+00
-4.24325513e-03 4.99013138e+00
-4.26352071e-03 4.99007416e+00
-4.25994443e-03 4.99024820e+00
-4.25994443e-03 4.99030447e+00
-4.25875233e-03 4.99022675e+00
-4.26113652e-03 4.99016142e+00
-4.23848676e-03 4.99009323e+00
-4.25517606e-03 4.99034357e+00
-4.24206303e-03 4.99022341e+00
-4.26232861e-03 4.99012327e+00
-4.24444722e-03 4.99028063e+00
-4.25517606e-03 4.99016619e+00
-4.24563931e-03 4.99012661e+00
-4.25040768e-03 4.99015665e+00
-4.26471280e-03 4.99027586e+00
-4.25756024e-03 4.99027824e+00
-4.24444722e-03 4.99023867e+00
-4.25279187e-03 4.99019098e+00
-4.24563931e-03 4.99012089e+00
-4.28021001e-03 4.99007797e+00
-4.26232861e-03 4.99023390e+00
-4.26232861e-03 4.99013758e+00
-4.24921559e-03 4.99016714e+00
-4.26590489e-03 4.99007320e+00
-4.25636815e-03 4.99017668e+00
-4.26471280e-03 4.99009466e+00
-4.25517606e-03 4.99017906e+00
-4.26590489e-03 4.99019241e+00
-4.25279187e-03 4.99010038e+00
-4.25279187e-03 4.99010658e+00
-4.25636815e-03 4.99028397e+00
-4.25279187e-03 4.99025297e+00
-4.24563931e-03 4.99024010e+00
-4.28021001e-03 4.99019098e+00
-4.24325513e-03 4.99017334e+00
-4.24921559e-03 4.99007654e+00
-4.26948117e-03 4.99034119e+00
-4.25756024e-03 4.99024582e+00
-4.24683141e-03 4.99007797e+00
-4.24683141e-03 4.99017668e+00
-4.26232861e-03 4.99026155e+00
-4.25398396e-03 4.99018526e+00
-4.27782582e-03 4.99020767e+00
-4.25756024e-03 4.99010515e+00
-4.26709699e-03 4.99025297e+00
-4.26590489e-03 4.99017334e+00
-4.24444722e-03 4.99019718e+00
-4.25159978e-03 4.99010181e+00
-4.25398396e-03 4.99028301e+00
-4.26471280e-03 4.99021959e+00
-4.25398396e-03 4.99015665e+00
-4.26590489e-03 4.99013615e+00
-4.25159978e-03 4.99018288e+00
-4.25994443e-03 4.99023771e+00
-4.25159978e-03 4.99021006e+00
-4.24325513e-03 4.99026489e+00
-4.26232861e-03 4.99025297e+00
-4.23848676e-03 4.99019003e+00
-4.25040768e-03 4.99021149e+00
-4.25159978e-03 4.99030924e+00
-4.25636815e-03 4.99020767e+00
-4.25756024e-03 4.99010897e+00
-4.23848676e-03 4.99022198e+00
-4.26471280e-03 4.99022675e+00
-4.25636815e-03 4.99030447e+00
-4.25875233e-03 4.99021387e+00
-4.25875233e-03 4.99033403e+00
-4.24444722e-03 4.99022102e+00
-4.26113652e-03 4.99022102e+00
-4.25756024e-03 4.99016142e+00
-4.26948117e-03 4.99021149e+00
-4.26113652e-03 4.99020052e+00
-4.27305745e-03 4.99022818e+00
-4.24206303e-03 4.99021149e+00
-4.24683141e-03 4.99021387e+00
-4.26232861e-03 4.99019098e+00
-4.26113652e-03 4.99026012e+00
-4.25994443e-03 4.99020910e+00
-4.25994443e-03 4.99034500e+00
-4.25517606e-03 4.99019098e+00
-4.24921559e-03 4.99029016e+00
-4.25756024e-03 4.99028397e+00
-4.27305745e-03 4.99016380e+00
-4.26232861e-03 4.99020195e+00
-4.26113652e-03 4.99022913e+00
-4.27544164e-03 4.99023056e+00
-4.25040768e-03 4.99016476e+00
-4.26113652e-03 4.99030447e+00
-4.27186536e-03 4.99030304e+00
-4.26948117e-03 4.99023056e+00
-4.25398396e-03 4.99032116e+00
-4.25279187e-03 4.99022579e+00
-4.24325513e-03 4.99037218e+00
-4.25159978e-03 4.99026012e+00
-4.25159978e-03 4.99028301e+00
-4.27544164e-03 4.99020767e+00
-4.25279187e-03 4.99024248e+00
-4.26709699e-03 4.99022818e+00
-4.23610257e-03 4.99025202e+00
-4.24325513e-03 4.99024820e+00
-4.27782582e-03 4.99033403e+00
-4.27067326e-03 4.99028397e+00
-4.25994443e-03 4.99026012e+00
-4.25636815e-03 4.99012423e+00
-4.25398396e-03 4.99028158e+00
-4.26590489e-03 4.99028873e+00
-4.24802350e-03 4.99014711e+00
-4.25040768e-03 4.99026489e+00
-4.25159978e-03 4.99031162e+00
-4.27186536e-03 4.99023771e+00
-4.26828908e-03 4.99017811e+00
-4.23967885e-03 4.99031496e+00
-4.27067326e-03 4.99021244e+00
-4.26113652e-03 4.99027109e+00
-4.26709699e-03 4.99023867e+00
-4.25398396e-03 4.99021149e+00
-4.25040768e-03 4.99025917e+00
-4.24563931e-03 4.99021959e+00
-4.25398396e-03 4.99013996e+00
-4.26471280e-03 4.99018383e+00
-4.26232861e-03 4.99020052e+00
-4.25279187e-03 4.99023867e+00
-4.24921559e-03 4.99028158e+00
-4.24325513e-03 4.99017811e+00
-4.26113652e-03 4.99019003e+00
-4.25875233e-03 4.99015760e+00
-4.26828908e-03 4.99016476e+00
-4.24683141e-03 4.99033785e+00
-4.27305745e-03 4.99032688e+00
-4.25636815e-03 4.99021387e+00
-4.25040768e-03 4.99021959e+00
-4.27186536e-03 4.99024248e+00
-4.24802350e-03 4.99027681e+00
-4.25994443e-03 4.99015427e+00
-4.24683141e-03 4.99029493e+00
-4.27424954e-03 4.99026489e+00
-4.23491048e-03 4.99035215e+00
-4.24683141e-03 4.99022341e+00
-4.26471280e-03 4.99034023e+00
-4.27424954e-03 4.99026871e+00
-4.24325513e-03 4.99022818e+00
-4.25994443e-03 4.99038076e+00
-4.25875233e-03 4.99034739e+00
-4.25875233e-03 4.99009228e+00
-4.25040768e-03 4.99043083e+00
-4.25994443e-03 4.99022102e+00
-4.25398396e-03 4.99026251e+00
-4.22537373e-03 4.99019480e+00
-4.26471280e-03 4.99027586e+00
-4.27782582e-03 4.99022198e+00
-4.26113652e-03 4.99022436e+00
-4.25756024e-03 4.99032688e+00
-4.24444722e-03 4.99021149e+00
-4.27067326e-03 4.99025440e+00
-4.26232861e-03 4.99028063e+00
-4.27305745e-03 4.99019814e+00
-4.24325513e-03 4.99027443e+00
-4.25756024e-03 4.99043560e+00
-4.26471280e-03 4.99026155e+00
-4.24683141e-03 4.99021006e+00
-4.26113652e-03 4.99036980e+00
-4.25279187e-03 4.99025774e+00
-4.24206303e-03 4.99037457e+00
-4.26590489e-03 4.99023151e+00
-4.27186536e-03 4.99029970e+00
-4.25994443e-03 4.99029112e+00
-4.24325513e-03 4.99016953e+00
-4.26352071e-03 4.99036503e+00
-4.25159978e-03 4.99036503e+00
-4.25279187e-03 4.99032927e+00
-4.24683141e-03 4.99035692e+00
-4.26828908e-03 4.99017572e+00
-4.25756024e-03 4.99023151e+00
-4.25994443e-03 4.99025202e+00
-4.25875233e-03 4.99018621e+00
-4.25040768e-03 4.99018288e+00
-4.24206303e-03 4.99021626e+00
